wu,wr,wd,wl,x_a,y_a,x_s,y_s,au,ar,ad,al,direction
136,448,424,352,152,424,352,424,0,0,0,1,3
136,456,424,344,152,424,344,424,0,0,0,1,3
136,464,424,336,152,424,336,424,0,0,0,1,3
136,472,424,328,152,424,328,424,0,0,0,1,3
136,480,424,320,152,424,320,424,0,0,0,1,3
136,488,424,312,152,424,312,424,0,0,0,1,3
136,496,424,304,152,424,304,424,0,0,0,1,3
136,504,424,296,152,424,296,424,0,0,0,1,3
136,512,424,288,152,424,288,424,0,0,0,1,3
136,520,424,280,152,424,280,424,0,0,0,1,3
136,528,424,272,152,424,272,424,0,0,0,1,3
136,536,424,264,152,424,264,424,0,0,0,1,3
136,544,424,256,152,424,256,424,0,0,0,1,3
136,552,424,248,152,424,248,424,0,0,0,1,3
136,560,424,240,152,424,240,424,0,0,0,1,3
136,568,424,232,152,424,232,424,0,0,0,1,3
136,576,424,224,152,424,224,424,0,0,0,1,3
136,584,424,216,152,424,216,424,0,0,0,1,3
136,592,424,208,152,424,208,424,0,0,0,1,3
136,600,424,200,152,424,200,424,0,0,0,1,3
136,608,424,192,152,424,192,424,0,0,0,1,3
136,616,424,184,152,424,184,424,0,0,0,1,3
136,624,424,176,152,424,176,424,0,0,0,1,3
136,632,424,168,536,128,168,424,0,1,1,0,2
144,632,416,168,536,128,168,416,0,1,1,0,2
152,632,408,168,536,128,168,408,0,1,1,0,2
160,632,400,168,536,128,168,400,0,1,1,0,2
168,632,392,168,536,128,168,392,0,1,1,0,2
176,632,384,168,536,128,168,384,0,1,1,0,2
184,632,376,168,536,128,168,376,0,1,1,0,2
192,632,368,168,536,128,168,368,0,1,1,0,2
200,632,360,168,536,128,168,360,0,1,1,0,2
208,632,352,168,536,128,168,352,0,1,1,0,2
216,632,344,168,536,128,168,344,0,1,1,0,2
224,632,336,168,536,128,168,336,0,1,1,0,2
232,632,328,168,536,128,168,328,0,1,1,0,2
240,632,320,168,536,128,168,320,0,1,1,0,2
248,632,312,168,536,128,168,312,0,1,1,0,2
256,632,304,168,536,128,168,304,0,1,1,0,2
264,632,296,168,536,128,168,296,0,1,1,0,2
272,632,288,168,536,128,168,288,0,1,1,0,2
280,632,280,168,536,128,168,280,0,1,1,0,2
288,632,272,168,536,128,168,272,0,1,1,0,2
296,632,264,168,536,128,168,264,0,1,1,0,2
304,632,256,168,536,128,168,256,0,1,1,0,2
312,632,248,168,536,128,168,248,0,1,1,0,2
320,632,240,168,536,128,168,240,0,1,1,0,2
328,632,232,168,536,128,168,232,0,1,1,0,2
336,632,224,168,536,128,168,224,0,1,1,0,2
344,632,216,168,536,128,168,216,0,1,1,0,2
352,632,208,168,536,128,168,208,0,1,1,0,2
360,632,200,168,536,128,168,200,0,1,1,0,2
368,632,192,168,536,128,168,192,0,1,1,0,2
376,632,184,168,536,128,168,184,0,1,1,0,2
384,632,176,168,536,128,168,176,0,1,1,0,2
392,632,168,168,536,128,168,168,0,1,1,0,2
400,632,160,168,536,128,168,160,0,1,1,0,2
408,632,152,168,536,128,168,152,0,1,1,0,2
416,632,144,168,536,128,168,144,0,1,1,0,2
424,632,136,168,536,128,168,136,0,1,1,0,2
432,632,128,168,536,128,168,128,0,1,0,0,1
432,624,128,176,536,128,176,128,0,1,0,0,1
432,616,128,184,536,128,184,128,0,1,0,0,1
432,608,128,192,536,128,192,128,0,1,0,0,1
432,600,128,200,536,128,200,128,0,1,0,0,1
432,592,128,208,536,128,208,128,0,1,0,0,1
432,584,128,216,536,128,216,128,0,1,0,0,1
432,576,128,224,536,128,224,128,0,1,0,0,1
432,568,128,232,536,128,232,128,0,1,0,0,1
432,560,128,240,536,128,240,128,0,1,0,0,1
432,552,128,248,536,128,248,128,0,1,0,0,1
432,544,128,256,536,128,256,128,0,1,0,0,1
432,536,128,264,536,128,264,128,0,1,0,0,1
432,528,128,272,536,128,272,128,0,1,0,0,1
432,520,128,280,536,128,280,128,0,1,0,0,1
432,512,128,288,536,128,288,128,0,1,0,0,1
432,504,128,296,536,128,296,128,0,1,0,0,1
432,496,128,304,536,128,304,128,0,1,0,0,1
432,488,128,312,536,128,312,128,0,1,0,0,1
432,480,128,320,536,128,320,128,0,1,0,0,1
432,472,128,328,536,128,328,128,0,1,0,0,1
432,464,128,336,536,128,336,128,0,1,0,0,1
432,456,128,344,536,128,344,128,0,1,0,0,1
432,448,128,352,536,128,352,128,0,1,0,0,1
432,440,128,360,536,128,360,128,0,1,0,0,1
432,432,128,368,536,128,368,128,0,1,0,0,1
432,424,128,376,536,128,376,128,0,1,0,0,1
432,416,128,384,536,128,384,128,0,1,0,0,1
432,408,128,392,536,128,392,128,0,1,0,0,1
432,400,128,400,536,128,400,128,0,1,0,0,1
432,392,128,408,536,128,408,128,0,1,0,0,1
432,384,128,416,536,128,416,128,0,1,0,0,1
432,376,128,424,536,128,424,128,0,1,0,0,1
432,368,128,432,536,128,432,128,0,1,0,0,1
432,360,128,440,536,128,440,128,0,1,0,0,1
432,352,128,448,536,128,448,128,0,1,0,0,1
432,344,128,456,536,128,456,128,0,1,0,0,1
432,336,128,464,536,128,464,128,0,1,0,0,1
432,328,128,472,536,128,472,128,0,1,0,0,1
432,320,128,480,536,128,480,128,0,1,0,0,1
432,312,128,488,536,128,488,128,0,1,0,0,1
432,304,128,496,536,128,496,128,0,1,0,0,1
432,296,128,504,536,128,504,128,0,1,0,0,1
432,288,128,512,536,128,512,128,0,1,0,0,1
432,280,128,520,480,360,520,128,1,0,0,1,3
432,288,128,512,480,360,512,128,1,0,0,1,3
432,296,128,504,480,360,504,128,1,0,0,1,3
432,304,128,496,480,360,496,128,1,0,0,1,3
432,312,128,488,480,360,488,128,1,0,0,1,3
432,320,128,480,480,360,480,128,1,0,0,0,0
424,320,136,480,480,360,480,136,1,0,0,0,0
416,320,144,480,480,360,480,144,1,0,0,0,0
408,320,152,480,480,360,480,152,1,0,0,0,0
400,320,160,480,480,360,480,160,1,0,0,0,0
392,320,168,480,480,360,480,168,1,0,0,0,0
384,320,176,480,480,360,480,176,1,0,0,0,0
376,320,184,480,480,360,480,184,1,0,0,0,0
368,320,192,480,480,360,480,192,1,0,0,0,0
360,320,200,480,480,360,480,200,1,0,0,0,0
352,320,208,480,480,360,480,208,1,0,0,0,0
344,320,216,480,480,360,480,216,1,0,0,0,0
336,320,224,480,480,360,480,224,1,0,0,0,0
328,320,232,480,480,360,480,232,1,0,0,0,0
320,320,240,480,480,360,480,240,1,0,0,0,0
312,320,248,480,480,360,480,248,1,0,0,0,0
304,320,256,480,480,360,480,256,1,0,0,0,0
296,320,264,480,480,360,480,264,1,0,0,0,0
288,320,272,480,480,360,480,272,1,0,0,0,0
280,320,280,480,480,360,480,280,1,0,0,0,0
272,320,288,480,480,360,480,288,1,0,0,0,0
264,320,296,480,480,360,480,296,1,0,0,0,0
256,320,304,480,480,360,480,304,1,0,0,0,0
248,320,312,480,480,360,480,312,1,0,0,0,0
240,320,320,480,480,360,480,320,1,0,0,0,0
232,320,328,480,480,360,480,328,1,0,0,0,0
224,320,336,480,480,360,480,336,1,0,0,0,0
216,320,344,480,232,424,480,344,1,0,0,1,0
208,320,352,480,232,424,480,352,1,0,0,1,0
200,320,360,480,232,424,480,360,1,0,0,1,0
192,320,368,480,232,424,480,368,1,0,0,1,0
184,320,376,480,232,424,480,376,1,0,0,1,0
176,320,384,480,232,424,480,384,1,0,0,1,0
168,320,392,480,232,424,480,392,1,0,0,1,0
160,320,400,480,232,424,480,400,1,0,0,1,0
152,320,408,480,232,424,480,408,1,0,0,1,0
144,320,416,480,232,424,480,416,1,0,0,1,0
136,320,424,480,232,424,480,424,0,0,0,1,3
136,328,424,472,232,424,472,424,0,0,0,1,3
136,336,424,464,232,424,464,424,0,0,0,1,3
136,344,424,456,232,424,456,424,0,0,0,1,3
136,352,424,448,232,424,448,424,0,0,0,1,3
136,360,424,440,232,424,440,424,0,0,0,1,3
136,368,424,432,232,424,432,424,0,0,0,1,3
136,376,424,424,232,424,424,424,0,0,0,1,3
136,384,424,416,232,424,416,424,0,0,0,1,3
136,392,424,408,232,424,408,424,0,0,0,1,3
136,400,424,400,232,424,400,424,0,0,0,1,3
136,408,424,392,232,424,392,424,0,0,0,1,3
136,416,424,384,232,424,384,424,0,0,0,1,3
136,424,424,376,232,424,376,424,0,0,0,1,3
136,432,424,368,232,424,368,424,0,0,0,1,3
136,440,424,360,232,424,360,424,0,0,0,1,3
136,448,424,352,232,424,352,424,0,0,0,1,3
136,456,424,344,232,424,344,424,0,0,0,1,3
136,464,424,336,232,424,336,424,0,0,0,1,3
136,472,424,328,232,424,328,424,0,0,0,1,3
136,480,424,320,232,424,320,424,0,0,0,1,3
136,488,424,312,232,424,312,424,0,0,0,1,3
136,496,424,304,232,424,304,424,0,0,0,1,3
136,504,424,296,232,424,296,424,0,0,0,1,3
136,512,424,288,232,424,288,424,0,0,0,1,3
136,520,424,280,232,424,280,424,0,0,0,1,3
136,528,424,272,232,424,272,424,0,0,0,1,3
136,536,424,264,232,424,264,424,0,0,0,1,3
136,544,424,256,232,424,256,424,0,0,0,1,3
136,552,424,248,32,360,248,424,0,0,1,1,2
144,552,416,248,32,360,248,416,0,0,1,1,2
152,552,408,248,32,360,248,408,0,0,1,1,2
160,552,400,248,32,360,248,400,0,0,1,1,2
168,552,392,248,32,360,248,392,0,0,1,1,2
176,552,384,248,32,360,248,384,0,0,1,1,2
184,552,376,248,32,360,248,376,0,0,1,1,2
192,552,368,248,32,360,248,368,0,0,1,1,2
200,552,360,248,32,360,248,360,0,0,0,1,3
200,560,360,240,32,360,240,360,0,0,0,1,3
200,568,360,232,32,360,232,360,0,0,0,1,3
200,576,360,224,32,360,224,360,0,0,0,1,3
200,584,360,216,32,360,216,360,0,0,0,1,3
200,592,360,208,32,360,208,360,0,0,0,1,3
200,600,360,200,32,360,200,360,0,0,0,1,3
200,608,360,192,32,360,192,360,0,0,0,1,3
200,616,360,184,32,360,184,360,0,0,0,1,3
200,624,360,176,32,360,176,360,0,0,0,1,3
200,632,360,168,32,360,168,360,0,0,0,1,3
200,640,360,160,32,360,160,360,0,0,0,1,3
200,648,360,152,32,360,152,360,0,0,0,1,3
200,656,360,144,32,360,144,360,0,0,0,1,3
200,664,360,136,32,360,136,360,0,0,0,1,3
200,672,360,128,32,360,128,360,0,0,0,1,3
200,680,360,120,32,360,120,360,0,0,0,1,3
200,688,360,112,32,360,112,360,0,0,0,1,3
200,696,360,104,32,360,104,360,0,0,0,1,3
200,704,360,96,32,360,96,360,0,0,0,1,3
200,712,360,88,32,360,88,360,0,0,0,1,3
200,720,360,80,32,360,80,360,0,0,0,1,3
200,728,360,72,32,360,72,360,0,0,0,1,3
200,736,360,64,32,360,64,360,0,0,0,1,3
200,744,360,56,32,360,56,360,0,0,0,1,3
200,752,360,48,504,136,48,360,0,1,1,0,2
208,752,352,48,504,136,48,352,0,1,1,0,2
216,752,344,48,504,136,48,344,0,1,1,0,2
224,752,336,48,504,136,48,336,0,1,1,0,2
232,752,328,48,504,136,48,328,0,1,1,0,2
240,752,320,48,504,136,48,320,0,1,1,0,2
248,752,312,48,504,136,48,312,0,1,1,0,2
256,752,304,48,504,136,48,304,0,1,1,0,2
264,752,296,48,504,136,48,296,0,1,1,0,2
272,752,288,48,504,136,48,288,0,1,1,0,2
280,752,280,48,504,136,48,280,0,1,1,0,2
288,752,272,48,504,136,48,272,0,1,1,0,2
296,752,264,48,504,136,48,264,0,1,1,0,2
304,752,256,48,504,136,48,256,0,1,1,0,2
312,752,248,48,504,136,48,248,0,1,1,0,2
320,752,240,48,504,136,48,240,0,1,1,0,2
328,752,232,48,504,136,48,232,0,1,1,0,2
336,752,224,48,504,136,48,224,0,1,1,0,2
344,752,216,48,504,136,48,216,0,1,1,0,2
352,752,208,48,504,136,48,208,0,1,1,0,2
360,752,200,48,504,136,48,200,0,1,1,0,2
368,752,192,48,504,136,48,192,0,1,1,0,2
376,752,184,48,504,136,48,184,0,1,1,0,2
384,752,176,48,504,136,48,176,0,1,1,0,2
392,752,168,48,504,136,48,168,0,1,1,0,2
400,752,160,48,504,136,48,160,0,1,1,0,2
408,752,152,48,504,136,48,152,0,1,1,0,2
416,752,144,48,504,136,48,144,0,1,1,0,2
424,752,136,48,504,136,48,136,0,1,0,0,1
424,744,136,56,504,136,56,136,0,1,0,0,1
424,736,136,64,504,136,64,136,0,1,0,0,1
424,728,136,72,504,136,72,136,0,1,0,0,1
424,720,136,80,504,136,80,136,0,1,0,0,1
424,712,136,88,504,136,88,136,0,1,0,0,1
424,704,136,96,504,136,96,136,0,1,0,0,1
424,696,136,104,504,136,104,136,0,1,0,0,1
424,688,136,112,504,136,112,136,0,1,0,0,1
424,680,136,120,504,136,120,136,0,1,0,0,1
424,672,136,128,504,136,128,136,0,1,0,0,1
424,664,136,136,504,136,136,136,0,1,0,0,1
424,656,136,144,504,136,144,136,0,1,0,0,1
424,648,136,152,504,136,152,136,0,1,0,0,1
424,640,136,160,504,136,160,136,0,1,0,0,1
424,632,136,168,504,136,168,136,0,1,0,0,1
424,624,136,176,504,136,176,136,0,1,0,0,1
424,616,136,184,504,136,184,136,0,1,0,0,1
424,608,136,192,504,136,192,136,0,1,0,0,1
424,600,136,200,504,136,200,136,0,1,0,0,1
424,592,136,208,504,136,208,136,0,1,0,0,1
424,584,136,216,504,136,216,136,0,1,0,0,1
424,576,136,224,504,136,224,136,0,1,0,0,1
424,568,136,232,504,136,232,136,0,1,0,0,1
424,560,136,240,504,136,240,136,0,1,0,0,1
424,552,136,248,504,136,248,136,0,1,0,0,1
424,544,136,256,504,136,256,136,0,1,0,0,1
424,536,136,264,504,136,264,136,0,1,0,0,1
424,528,136,272,504,136,272,136,0,1,0,0,1
424,520,136,280,504,136,280,136,0,1,0,0,1
424,512,136,288,504,136,288,136,0,1,0,0,1
424,504,136,296,504,136,296,136,0,1,0,0,1
424,496,136,304,504,136,304,136,0,1,0,0,1
424,488,136,312,504,136,312,136,0,1,0,0,1
424,480,136,320,504,136,320,136,0,1,0,0,1
424,472,136,328,504,136,328,136,0,1,0,0,1
424,464,136,336,504,136,336,136,0,1,0,0,1
424,456,136,344,504,136,344,136,0,1,0,0,1
424,448,136,352,504,136,352,136,0,1,0,0,1
424,440,136,360,504,136,360,136,0,1,0,0,1
424,432,136,368,504,136,368,136,0,1,0,0,1
424,424,136,376,504,136,376,136,0,1,0,0,1
424,416,136,384,504,136,384,136,0,1,0,0,1
424,408,136,392,504,136,392,136,0,1,0,0,1
424,400,136,400,504,136,400,136,0,1,0,0,1
424,392,136,408,504,136,408,136,0,1,0,0,1
424,384,136,416,504,136,416,136,0,1,0,0,1
424,376,136,424,504,136,424,136,0,1,0,0,1
424,368,136,432,504,136,432,136,0,1,0,0,1
424,360,136,440,504,136,440,136,0,1,0,0,1
424,352,136,448,504,136,448,136,0,1,0,0,1
424,344,136,456,504,136,456,136,0,1,0,0,1
424,336,136,464,504,136,464,136,0,1,0,0,1
424,328,136,472,504,136,472,136,0,1,0,0,1
424,320,136,480,504,136,480,136,0,1,0,0,1
424,312,136,488,576,208,488,136,1,1,0,0,0
416,312,144,488,576,208,488,144,1,1,0,0,0
408,312,152,488,576,208,488,152,1,1,0,0,0
400,312,160,488,576,208,488,160,1,1,0,0,0
392,312,168,488,576,208,488,168,1,1,0,0,0
384,312,176,488,576,208,488,176,1,1,0,0,0
376,312,184,488,576,208,488,184,1,1,0,0,0
368,312,192,488,576,208,488,192,1,1,0,0,0
360,312,200,488,576,208,488,200,1,1,0,0,0
352,312,208,488,576,208,488,208,0,1,0,0,1
352,304,208,496,576,208,496,208,0,1,0,0,1
352,296,208,504,576,208,504,208,0,1,0,0,1
352,288,208,512,576,208,512,208,0,1,0,0,1
352,280,208,520,576,208,520,208,0,1,0,0,1
352,272,208,528,576,208,528,208,0,1,0,0,1
352,264,208,536,576,208,536,208,0,1,0,0,1
352,256,208,544,576,208,544,208,0,1,0,0,1
352,248,208,552,576,208,552,208,0,1,0,0,1
352,240,208,560,696,56,560,208,0,1,1,0,1
352,232,208,568,696,56,568,208,0,1,1,0,1
352,224,208,576,696,56,576,208,0,1,1,0,1
352,216,208,584,696,56,584,208,0,1,1,0,1
352,208,208,592,696,56,592,208,0,1,1,0,1
352,200,208,600,696,56,600,208,0,1,1,0,1
352,192,208,608,696,56,608,208,0,1,1,0,1
352,184,208,616,696,56,616,208,0,1,1,0,1
352,176,208,624,696,56,624,208,0,1,1,0,1
352,168,208,632,696,56,632,208,0,1,1,0,1
352,160,208,640,696,56,640,208,0,1,1,0,1
352,152,208,648,696,56,648,208,0,1,1,0,1
352,144,208,656,696,56,656,208,0,1,1,0,1
352,136,208,664,696,56,664,208,0,1,1,0,1
352,128,208,672,696,56,672,208,0,1,1,0,1
352,120,208,680,696,56,680,208,0,1,1,0,1
352,112,208,688,696,56,688,208,0,1,1,0,1
352,104,208,696,696,56,696,208,0,0,1,0,2
360,104,200,696,696,56,696,200,0,0,1,0,2
368,104,192,696,696,56,696,192,0,0,1,0,2
376,104,184,696,696,56,696,184,0,0,1,0,2
384,104,176,696,696,56,696,176,0,0,1,0,2
392,104,168,696,696,56,696,168,0,0,1,0,2
400,104,160,696,696,56,696,160,0,0,1,0,2
408,104,152,696,696,56,696,152,0,0,1,0,2
416,104,144,696,696,56,696,144,0,0,1,0,2
424,104,136,696,696,56,696,136,0,0,1,0,2
432,104,128,696,696,56,696,128,0,0,1,0,2
440,104,120,696,696,56,696,120,0,0,1,0,2
448,104,112,696,696,56,696,112,0,0,1,0,2
456,104,104,696,696,56,696,104,0,0,1,0,2
464,104,96,696,696,56,696,96,0,0,1,0,2
472,104,88,696,696,56,696,88,0,0,1,0,2
480,104,80,696,696,56,696,80,0,0,1,0,2
488,104,72,696,744,168,696,72,1,1,0,0,1
488,96,72,704,744,168,704,72,1,1,0,0,1
488,88,72,712,744,168,712,72,1,1,0,0,1
488,80,72,720,744,168,720,72,1,1,0,0,1
488,72,72,728,744,168,728,72,1,1,0,0,1
488,64,72,736,744,168,736,72,1,1,0,0,1
488,56,72,744,744,168,744,72,1,0,0,0,0
480,56,80,744,744,168,744,80,1,0,0,0,0
472,56,88,744,744,168,744,88,1,0,0,0,0
464,56,96,744,744,168,744,96,1,0,0,0,0
456,56,104,744,744,168,744,104,1,0,0,0,0
448,56,112,744,744,168,744,112,1,0,0,0,0
440,56,120,744,744,168,744,120,1,0,0,0,0
432,56,128,744,744,168,744,128,1,0,0,0,0
424,56,136,744,744,168,744,136,1,0,0,0,0
416,56,144,744,744,168,744,144,1,0,0,0,0
408,56,152,744,80,256,744,152,1,0,0,1,0
400,56,160,744,80,256,744,160,1,0,0,1,0
392,56,168,744,80,256,744,168,1,0,0,1,0
384,56,176,744,80,256,744,176,1,0,0,1,0
376,56,184,744,80,256,744,184,1,0,0,1,0
368,56,192,744,80,256,744,192,1,0,0,1,0
360,56,200,744,80,256,744,200,1,0,0,1,0
352,56,208,744,80,256,744,208,1,0,0,1,0
344,56,216,744,80,256,744,216,1,0,0,1,0
336,56,224,744,80,256,744,224,1,0,0,1,0
328,56,232,744,80,256,744,232,1,0,0,1,0
320,56,240,744,80,256,744,240,1,0,0,1,0
312,56,248,744,80,256,744,248,1,0,0,1,0
304,56,256,744,80,256,744,256,0,0,0,1,3
304,64,256,736,80,256,736,256,0,0,0,1,3
304,72,256,728,80,256,728,256,0,0,0,1,3
304,80,256,720,80,256,720,256,0,0,0,1,3
304,88,256,712,80,256,712,256,0,0,0,1,3
304,96,256,704,80,256,704,256,0,0,0,1,3
304,104,256,696,80,256,696,256,0,0,0,1,3
304,112,256,688,80,256,688,256,0,0,0,1,3
304,120,256,680,80,256,680,256,0,0,0,1,3
304,128,256,672,80,256,672,256,0,0,0,1,3
304,136,256,664,80,256,664,256,0,0,0,1,3
304,144,256,656,80,256,656,256,0,0,0,1,3
304,152,256,648,80,256,648,256,0,0,0,1,3
304,160,256,640,80,256,640,256,0,0,0,1,3
304,168,256,632,80,256,632,256,0,0,0,1,3
304,176,256,624,80,256,624,256,0,0,0,1,3
304,184,256,616,80,256,616,256,0,0,0,1,3
304,192,256,608,80,256,608,256,0,0,0,1,3
304,200,256,600,80,256,600,256,0,0,0,1,3
304,208,256,592,80,256,592,256,0,0,0,1,3
304,216,256,584,80,256,584,256,0,0,0,1,3
304,224,256,576,80,256,576,256,0,0,0,1,3
304,232,256,568,80,256,568,256,0,0,0,1,3
304,240,256,560,80,256,560,256,0,0,0,1,3
304,248,256,552,80,256,552,256,0,0,0,1,3
304,256,256,544,80,256,544,256,0,0,0,1,3
304,264,256,536,80,256,536,256,0,0,0,1,3
304,272,256,528,80,256,528,256,0,0,0,1,3
304,280,256,520,80,256,520,256,0,0,0,1,3
304,288,256,512,80,256,512,256,0,0,0,1,3
304,296,256,504,80,256,504,256,0,0,0,1,3
304,304,256,496,80,256,496,256,0,0,0,1,3
304,312,256,488,80,256,488,256,0,0,0,1,3
304,320,256,480,80,256,480,256,0,0,0,1,3
304,328,256,472,80,256,472,256,0,0,0,1,3
304,336,256,464,80,256,464,256,0,0,0,1,3
304,344,256,456,80,256,456,256,0,0,0,1,3
304,352,256,448,80,256,448,256,0,0,0,1,3
304,360,256,440,80,256,440,256,0,0,0,1,3
304,368,256,432,80,256,432,256,0,0,0,1,3
304,376,256,424,80,256,424,256,0,0,0,1,3
304,384,256,416,80,256,416,256,0,0,0,1,3
304,392,256,408,80,256,408,256,0,0,0,1,3
304,400,256,400,80,256,400,256,0,0,0,1,3
304,408,256,392,80,256,392,256,0,0,0,1,3
304,416,256,384,80,256,384,256,0,0,0,1,3
304,424,256,376,80,256,376,256,0,0,0,1,3
304,432,256,368,80,256,368,256,0,0,0,1,3
304,440,256,360,80,256,360,256,0,0,0,1,3
304,448,256,352,80,256,352,256,0,0,0,1,3
304,456,256,344,80,256,344,256,0,0,0,1,3
304,464,256,336,80,256,336,256,0,0,0,1,3
304,472,256,328,80,256,328,256,0,0,0,1,3
304,480,256,320,80,256,320,256,0,0,0,1,3
304,488,256,312,80,256,312,256,0,0,0,1,3
304,496,256,304,80,256,304,256,0,0,0,1,3
304,504,256,296,80,256,296,256,0,0,0,1,3
304,512,256,288,80,256,288,256,0,0,0,1,3
304,520,256,280,80,256,280,256,0,0,0,1,3
304,528,256,272,80,256,272,256,0,0,0,1,3
304,536,256,264,80,256,264,256,0,0,0,1,3
304,544,256,256,80,256,256,256,0,0,0,1,3
304,552,256,248,80,256,248,256,0,0,0,1,3
304,560,256,240,80,256,240,256,0,0,0,1,3
304,568,256,232,80,256,232,256,0,0,0,1,3
304,576,256,224,80,256,224,256,0,0,0,1,3
304,584,256,216,80,256,216,256,0,0,0,1,3
304,592,256,208,80,256,208,256,0,0,0,1,3
304,600,256,200,80,256,200,256,0,0,0,1,3
304,608,256,192,80,256,192,256,0,0,0,1,3
304,616,256,184,80,256,184,256,0,0,0,1,3
304,624,256,176,80,256,176,256,0,0,0,1,3
304,632,256,168,80,256,168,256,0,0,0,1,3
304,640,256,160,80,256,160,256,0,0,0,1,3
304,648,256,152,80,256,152,256,0,0,0,1,3
304,656,256,144,80,256,144,256,0,0,0,1,3
304,664,256,136,80,256,136,256,0,0,0,1,3
304,672,256,128,80,256,128,256,0,0,0,1,3
304,680,256,120,80,256,120,256,0,0,0,1,3
304,688,256,112,80,256,112,256,0,0,0,1,3
304,696,256,104,80,256,104,256,0,0,0,1,3
304,704,256,96,360,536,96,256,1,1,0,0,1
304,696,256,104,360,536,104,256,1,1,0,0,1
304,688,256,112,360,536,112,256,1,1,0,0,1
304,680,256,120,360,536,120,256,1,1,0,0,1
304,672,256,128,360,536,128,256,1,1,0,0,1
304,664,256,136,360,536,136,256,1,1,0,0,1
304,656,256,144,360,536,144,256,1,1,0,0,1
304,648,256,152,360,536,152,256,1,1,0,0,1
304,640,256,160,360,536,160,256,1,1,0,0,1
304,632,256,168,360,536,168,256,1,1,0,0,1
304,624,256,176,360,536,176,256,1,1,0,0,1
304,616,256,184,360,536,184,256,1,1,0,0,1
304,608,256,192,360,536,192,256,1,1,0,0,1
304,600,256,200,360,536,200,256,1,1,0,0,1
304,592,256,208,360,536,208,256,1,1,0,0,1
304,584,256,216,360,536,216,256,1,1,0,0,1
304,576,256,224,360,536,224,256,1,1,0,0,1
304,568,256,232,360,536,232,256,1,1,0,0,1
304,560,256,240,360,536,240,256,1,1,0,0,1
304,552,256,248,360,536,248,256,1,1,0,0,1
304,544,256,256,360,536,256,256,1,1,0,0,1
304,536,256,264,360,536,264,256,1,1,0,0,1
304,528,256,272,360,536,272,256,1,1,0,0,1
304,520,256,280,360,536,280,256,1,1,0,0,1
304,512,256,288,360,536,288,256,1,1,0,0,1
304,504,256,296,360,536,296,256,1,1,0,0,1
304,496,256,304,360,536,304,256,1,1,0,0,1
304,488,256,312,360,536,312,256,1,1,0,0,1
304,480,256,320,360,536,320,256,1,1,0,0,1
304,472,256,328,360,536,328,256,1,1,0,0,1
304,464,256,336,360,536,336,256,1,1,0,0,1
304,456,256,344,360,536,344,256,1,1,0,0,1
304,448,256,352,360,536,352,256,1,1,0,0,1
304,440,256,360,360,536,360,256,1,0,0,0,0
296,440,264,360,360,536,360,264,1,0,0,0,0
288,440,272,360,360,536,360,272,1,0,0,0,0
280,440,280,360,360,536,360,280,1,0,0,0,0
272,440,288,360,360,536,360,288,1,0,0,0,0
264,440,296,360,360,536,360,296,1,0,0,0,0
256,440,304,360,360,536,360,304,1,0,0,0,0
248,440,312,360,360,536,360,312,1,0,0,0,0
240,440,320,360,360,536,360,320,1,0,0,0,0
232,440,328,360,360,536,360,328,1,0,0,0,0
224,440,336,360,360,536,360,336,1,0,0,0,0
216,440,344,360,360,536,360,344,1,0,0,0,0
208,440,352,360,360,536,360,352,1,0,0,0,0
200,440,360,360,360,536,360,360,1,0,0,0,0
192,440,368,360,360,536,360,368,1,0,0,0,0
184,440,376,360,360,536,360,376,1,0,0,0,0
176,440,384,360,360,536,360,384,1,0,0,0,0
168,440,392,360,360,536,360,392,1,0,0,0,0
160,440,400,360,360,536,360,400,1,0,0,0,0
152,440,408,360,360,536,360,408,1,0,0,0,0
144,440,416,360,360,536,360,416,1,0,0,0,0
136,440,424,360,360,536,360,424,1,0,0,0,0
128,440,432,360,360,536,360,432,1,0,0,0,0
120,440,440,360,360,536,360,440,1,0,0,0,0
112,440,448,360,360,536,360,448,1,0,0,0,0
104,440,456,360,360,536,360,456,1,0,0,0,0
96,440,464,360,360,536,360,464,1,0,0,0,0
88,440,472,360,360,536,360,472,1,0,0,0,0
80,440,480,360,360,536,360,480,1,0,0,0,0
72,440,488,360,360,536,360,488,1,0,0,0,0
64,440,496,360,360,536,360,496,1,0,0,0,0
56,440,504,360,360,536,360,504,1,0,0,0,0
48,440,512,360,360,536,360,512,1,0,0,0,0
40,440,520,360,24,424,360,520,0,0,1,1,2
48,440,512,360,24,424,360,512,0,0,1,1,2
56,440,504,360,24,424,360,504,0,0,1,1,2
64,440,496,360,24,424,360,496,0,0,1,1,2
72,440,488,360,24,424,360,488,0,0,1,1,2
80,440,480,360,24,424,360,480,0,0,1,1,2
88,440,472,360,24,424,360,472,0,0,1,1,2
96,440,464,360,24,424,360,464,0,0,1,1,2
104,440,456,360,24,424,360,456,0,0,1,1,2
112,440,448,360,24,424,360,448,0,0,1,1,2
120,440,440,360,24,424,360,440,0,0,1,1,2
128,440,432,360,24,424,360,432,0,0,1,1,2
136,440,424,360,24,424,360,424,0,0,0,1,3
136,448,424,352,24,424,352,424,0,0,0,1,3
136,456,424,344,24,424,344,424,0,0,0,1,3
136,464,424,336,24,424,336,424,0,0,0,1,3
136,472,424,328,24,424,328,424,0,0,0,1,3
